user_id,dt,region,device,acq_channel
cb0553d0562d,2020-05-02,North America,iPhone,GameAds
c38171d0b-48,2020-05-02,North America,iPhone,GameAds
73994bc96_f7,2020-05-02,Europe,iPhone,GameAds
58c_af438-92,2020-05-02,CN,iPhone,GameAds
3f_38c510f-8,2020-05-02,Europe,iPhone,GameAds
ba-78d903766,2020-05-02,SEA,iPhone,GameAds
_dd0-5c34a_4,2020-05-02,North America,iPhone,GameAds
96__83b8_f97,2020-05-02,CN,iPhone,GameAds
474a710_863-,2020-05-02,North America,iPhone,GameAds
1c4343051c00,2020-05-02,CN,iPhone,GameAds
c--d4fb34d74,2020-05-02,Europe,iPhone,SenseAds
_323bb4d8510,2020-05-02,Europe,iPhone,GameAds
394d2962b425,2020-05-02,North America,iPhone,SenseAds
2-f82a20614c,2020-05-02,CIS,iPhone,GameAds
2d88bab87258,2020-05-02,Africa,iPhone,GameAds
9-60c62d972c,2020-05-02,North America,iPhone,SenseAds
d544bba-1c5b,2020-05-02,CIS,iPhone,GameAds
dc9_-d_f13_4,2020-05-02,North America,iPhone,GameAds
27a784fbc276,2020-05-02,North America,iPhone,GameAds
66a6f070f232,2020-05-02,North America,iPhone,SenseAds
cb5b_bfd5865,2020-05-02,Europe,iPhone,GameAds
fa__daff43_8,2020-05-02,Europe,iPhone,GameAds
2b0fb-48a161,2020-05-02,Europe,iPhone,GameAds
49bd9f213601,2020-05-02,CIS,iPhone,GameAds
c0_cdd6aaad4,2020-05-02,CN,iPhone,GameAds
ab012a0_0dd9,2020-05-02,CIS,iPhone,GameAds
-3ca32882b02,2020-05-02,Europe,iPhone,GameAds
-3fa6f_c_ffc,2020-05-02,Europe,iPhone,SenseAds
40aa30f-883f,2020-05-02,Europe,iPhone,SenseAds
639a534f-74d,2020-05-02,Europe,iPhone,GameAds
3dbb41d3b08d,2020-05-02,SEA,iPhone,SenseAds
570637-f6a30,2020-05-02,North America,iPhone,GameAds
-9d146_2a0dc,2020-05-02,Europe,iPhone,GameAds
f6_8b48004_4,2020-05-02,Europe,iPhone,GameAds
___618_c166b,2020-05-02,North America,iPhone,GameAds
5561_cb-86-f,2020-05-02,CIS,iPhone,GameAds
522052a8529c,2020-05-02,South America,iPhone,GameAds
_98255a4-db5,2020-05-02,Europe,iPhone,GameAds
723af485af07,2020-05-02,CIS,iPhone,GameAds
42dc-6bacc-f,2020-05-02,North America,iPhone,GameAds
09561f89a_6f,2020-05-02,Europe,iPhone,GameAds
842dc7144c94,2020-05-02,Europe,iPhone,GameAds
66c4a7-2b5b_,2020-05-02,CIS,iPhone,GameAds
592d247466c1,2020-05-02,North America,iPhone,SenseAds
2da3b04a787a,2020-05-02,Europe,iPhone,GameAds
37d86_2a3d74,2020-05-02,Europe,iPhone,GameAds
9a2-3da7_2df,2020-05-02,CIS,iPhone,GameAds
16-da1_8423b,2020-05-02,CIS,iPhone,GameAds
-5-_1354a3-0,2020-05-02,CIS,iPhone,GameAds
fb4cacdb8b2-,2020-05-02,North America,iPhone,SenseAds
b26018c0_774,2020-05-02,CIS,iPhone,GameAds
7d03fcb-_a0f,2020-05-02,CN,iPhone,GameAds
95ad32044d49,2020-05-02,SEA,iPhone,GameAds
05d896b68cc9,2020-05-02,Europe,iPhone,GameAds
88d_044daf-6,2020-05-02,CIS,iPhone,SenseAds
66fb30d0fc8d,2020-05-02,Australia,iPhone,GameAds
f111d15d682d,2020-05-02,North America,iPhone,GameAds
233cd08c6a3a,2020-05-02,Europe,iPhone,SenseAds
4dd306a-a3cb,2020-05-02,Europe,iPhone,GameAds
c7db0a9_0263,2020-05-02,CIS,iPhone,GameAds
9898f97ddd2a,2020-05-02,Europe,iPhone,GameAds
88-713585ccc,2020-05-02,CIS,iPhone,GameAds
c6364c54b537,2020-05-02,North America,iPhone,GameAds
9b52b4b642-7,2020-05-02,Europe,iPhone,GameAds
30b6d15f05_-,2020-05-02,North America,iPhone,GameAds
_2c0173_4a8f,2020-05-02,CIS,iPhone,GameAds
_52d3fac73d8,2020-05-02,North America,iPhone,GameAds
a867a07fc8f3,2020-05-02,CIS,iPhone,GameAds
464-f744d7f9,2020-05-02,North America,iPhone,GameAds
-_ccd022-_12,2020-05-02,North America,iPhone,GameAds
-dccf95f7d_d,2020-05-02,North America,iPhone,GameAds
b7a61fd818a8,2020-05-02,North America,iPhone,GameAds
bc_dd1921c6b,2020-05-02,CIS,iPhone,SenseAds
c2f7a36d9-_7,2020-05-02,Australia,iPhone,GameAds
c7c1cad8b65b,2020-05-02,South America,iPhone,GameAds
472db00-ca33,2020-05-02,Europe,iPhone,GameAds
3dc0d195587-,2020-05-02,Europe,iPhone,GameAds
_44b6983485a,2020-05-02,North America,iPhone,SenseAds
1f9278-4d53_,2020-05-02,North America,iPhone,GameAds
aa3547cab687,2020-05-02,Europe,iPhone,GameAds
449d_003f5d0,2020-05-02,North America,iPhone,GameAds
57-fc3f7c126,2020-05-02,North America,iPhone,GameAds
304ad0b3b5ff,2020-05-02,CIS,iPhone,GameAds
6661bf5b-8bd,2020-05-02,North America,iPhone,GameAds
8a4_a166d6_d,2020-05-02,Europe,iPhone,GameAds
8-fb995a54b8,2020-05-02,Europe,iPhone,SenseAds
b66987119537,2020-05-02,North America,iPhone,SenseAds
96_-8_dd-adc,2020-05-02,North America,iPhone,GameAds
70-6a511f02f,2020-05-02,Australia,iPhone,GameAds
_0ada29390_6,2020-05-02,CIS,iPhone,GameAds
_b8-a3d9f_f3,2020-05-02,North America,iPhone,SenseAds
3_7502-ba414,2020-05-02,North America,iPhone,SenseAds
b465f17_f0f2,2020-05-02,SEA,iPhone,GameAds
d406a926869a,2020-05-02,North America,iPhone,SenseAds
0213256d8a-_,2020-05-02,CIS,iPhone,GameAds
9-7-c8f481f8,2020-05-02,CIS,iPhone,GameAds
68b-2_45060c,2020-05-02,Europe,iPhone,GameAds
086-821_f49-,2020-05-02,CIS,iPhone,GameAds
_bd42c5598f0,2020-05-02,SEA,iPhone,GameAds
777-7c548_56,2020-05-02,Europe,iPhone,SenseAds
c58-f9-68c5-,2020-05-02,Europe,iPhone,GameAds
__6_8b5c1b-7,2020-05-02,North America,iPhone,GameAds
3db61f023ff2,2020-05-02,North America,iPhone,SenseAds
342-6_9-461_,2020-05-02,Europe,iPhone,GameAds
ff31542_7b20,2020-05-02,North America,iPhone,GameAds
949c9f89841a,2020-05-02,CN,iPhone,GameAds
261f07bc17__,2020-05-02,Europe,iPhone,GameAds
-a-6a__b73f8,2020-05-02,North America,iPhone,SenseAds
_bc946f-8331,2020-05-02,Europe,iPhone,GameAds
c2aba219-531,2020-05-02,North America,iPhone,SenseAds
1267_-88f397,2020-05-02,North America,iPhone,GameAds
8__89f572c48,2020-05-02,SEA,iPhone,SenseAds
01c-2ff81f_a,2020-05-02,North America,iPhone,SenseAds
1163256_4806,2020-05-02,North America,iPhone,GameAds
c653bafd349-,2020-05-02,Europe,iPhone,GameAds
51a96c-612-1,2020-05-02,Europe,iPhone,GameAds
f970_b16a571,2020-05-02,Australia,iPhone,SenseAds
a80bdacf1f69,2020-05-02,North America,iPhone,GameAds
-72b_f6ff951,2020-05-02,Europe,iPhone,GameAds
-__49c7c1322,2020-05-02,North America,iPhone,GameAds
-fa2260a19-_,2020-05-02,Australia,iPhone,GameAds
76228fc0dc15,2020-05-02,Africa,iPhone,SenseAds
292317007dfc,2020-05-02,North America,iPhone,SenseAds
67c7bbf94fc6,2020-05-02,SEA,iPhone,GameAds
a559-9b5ff22,2020-05-02,North America,iPhone,GameAds
500d10724991,2020-05-02,Europe,iPhone,GameAds
4_33--b6c426,2020-05-02,Australia,iPhone,SenseAds
59755f4c43ac,2020-05-02,Europe,iPhone,GameAds
d440317-8_c1,2020-05-02,Europe,iPhone,GameAds
_-02_a5_4b4-,2020-05-02,CIS,iPhone,SenseAds
8_0-f1267fa0,2020-05-02,North America,iPhone,GameAds
98-df9777ad0,2020-05-02,North America,iPhone,GameAds
80d984dc8106,2020-05-02,Europe,iPhone,GameAds
f-a00818d00_,2020-05-02,North America,iPhone,GameAds
ffc2_16cf8-1,2020-05-02,SEA,iPhone,SenseAds
3_f43-b70d97,2020-05-02,Europe,iPhone,GameAds
0_2328336519,2020-05-02,North America,iPhone,GameAds
1057dc3cdbbc,2020-05-02,North America,iPhone,GameAds
4c5340a7a7-b,2020-05-02,CN,iPhone,GameAds
276ff1b_bda0,2020-05-02,North America,iPhone,GameAds
c_1cd17-3b35,2020-05-02,Europe,iPhone,SenseAds
--8_9d55a6f5,2020-05-02,CIS,iPhone,GameAds
0809250482_5,2020-05-02,SEA,iPhone,SenseAds
653d0a10c0c2,2020-05-02,CIS,iPhone,GameAds
8_108a-d0-6-,2020-05-02,CIS,iPhone,GameAds
1c4624f53903,2020-05-02,CIS,iPhone,GameAds
4_d065fffacc,2020-05-02,Europe,iPhone,SenseAds
4-9-09b8b-95,2020-05-02,North America,iPhone,SenseAds
a-64a8387afb,2020-05-02,Australia,iPhone,GameAds
2b823a-0bf1c,2020-05-03,North America,iPhone,GameAds
92d898b91-_2,2020-05-03,Europe,iPhone,GameAds
5-921d997792,2020-05-03,North America,iPhone,GameAds
b-2a-b6b-844,2020-05-03,North America,iPhone,GameAds
15fa1-6_10-9,2020-05-03,North America,iPhone,SenseAds
fc86_2aa0a90,2020-05-03,Europe,iPhone,SenseAds
7-5f-d0_347-,2020-05-03,Africa,iPhone,GameAds
8-4981417747,2020-05-03,Australia,iPhone,GameAds
4a46aa-893a_,2020-05-03,North America,iPhone,SenseAds
70bd6051502b,2020-05-03,Europe,iPhone,GameAds
5693a899_5f-,2020-05-03,CIS,iPhone,GameAds
a377b3d4_cc9,2020-05-03,CIS,iPhone,GameAds
a9a30010d64b,2020-05-03,North America,iPhone,GameAds
c_92a30c2c_f,2020-05-03,CN,iPhone,GameAds
ba4-9a2f8a28,2020-05-03,North America,iPhone,GameAds
8dc55770746c,2020-05-03,North America,iPhone,GameAds
321_6a__1c-_,2020-05-03,Europe,iPhone,GameAds
87193dd9-977,2020-05-03,North America,iPhone,GameAds
65a71470ab_9,2020-05-03,North America,iPhone,GameAds
-094c3fa4dd4,2020-05-03,North America,iPhone,GameAds
3b049c895_7a,2020-05-03,Australia,iPhone,GameAds
03b380c4-_-4,2020-05-03,CIS,iPhone,GameAds
87572474c469,2020-05-03,North America,iPhone,GameAds
b3d40b1c_a-8,2020-05-03,SEA,iPhone,GameAds
49292b_d262f,2020-05-03,North America,iPhone,SenseAds
68d_301aa6-d,2020-05-03,Europe,iPhone,GameAds
c6dabcda2568,2020-05-03,North America,iPhone,SenseAds
713-d_a35606,2020-05-03,Europe,iPhone,GameAds
a-392-41-871,2020-05-03,Europe,iPhone,GameAds
cfd-65f63713,2020-05-03,South America,iPhone,GameAds
d0f159fba_cd,2020-05-03,Europe,iPhone,GameAds
14fc_83a3-38,2020-05-03,CIS,iPhone,GameAds
86fd0c588696,2020-05-03,Europe,iPhone,SenseAds
884bad1_55-c,2020-05-03,SEA,iPhone,GameAds
2c-8aa38091f,2020-05-03,North America,iPhone,SenseAds
cff5d63dca-c,2020-05-03,CIS,iPhone,GameAds
1591a_cc5cf-,2020-05-03,CIS,iPhone,SenseAds
0_762b3fa28_,2020-05-03,Europe,iPhone,GameAds
270-14-98c01,2020-05-03,Europe,iPhone,GameAds
765763_446dc,2020-05-03,North America,iPhone,GameAds
4486221b4421,2020-05-03,CN,iPhone,SenseAds
fff2554__c-4,2020-05-03,Africa,iPhone,GameAds
35a114d9b05-,2020-05-03,Europe,iPhone,GameAds
95d8a_7c5_dc,2020-05-03,CN,iPhone,GameAds
a62f4-962969,2020-05-03,Europe,iPhone,GameAds
864f45849021,2020-05-03,North America,iPhone,GameAds
b70c13d4-9cd,2020-05-03,North America,iPhone,SenseAds
c37c_d80b6b_,2020-05-03,CIS,iPhone,GameAds
011_7f97c959,2020-05-03,CIS,iPhone,SenseAds
047c6d-65--8,2020-05-03,Australia,iPhone,GameAds
726f5df3dc7c,2020-05-03,North America,iPhone,GameAds
-d245-322686,2020-05-03,CN,iPhone,GameAds
3b8072598700,2020-05-03,North America,iPhone,GameAds
d-_14815d9c4,2020-05-03,Europe,iPhone,GameAds
01b1141923_1,2020-05-03,Europe,iPhone,SenseAds
93-1992b165-,2020-05-03,North America,iPhone,GameAds
989c5c96da-6,2020-05-03,Europe,iPhone,GameAds
0b668f6703cb,2020-05-03,South America,iPhone,GameAds
62cf-ca84_62,2020-05-03,North America,iPhone,GameAds
b6_3b-ff4d54,2020-05-03,Europe,iPhone,GameAds
1d23a_b04_27,2020-05-03,Europe,iPhone,GameAds
76ff3b41670b,2020-05-03,North America,iPhone,SenseAds
342a1d_3_7da,2020-05-03,Europe,iPhone,GameAds
c58cc-8a_628,2020-05-03,North America,iPhone,GameAds
77a1_d85135_,2020-05-03,South America,iPhone,SenseAds
bf-4_cb081f7,2020-05-03,North America,iPhone,GameAds
3-59b978_c58,2020-05-03,SEA,iPhone,GameAds
2a74050a283c,2020-05-03,CIS,iPhone,GameAds
3b6b56-f2890,2020-05-03,CIS,iPhone,GameAds
a294_104982a,2020-05-03,Europe,iPhone,GameAds
f0190fdc8_80,2020-05-03,Africa,iPhone,SenseAds
82b-ff53542a,2020-05-03,CIS,iPhone,GameAds
5f352bb5da--,2020-05-03,SEA,iPhone,GameAds
90dfd457d358,2020-05-03,CN,iPhone,GameAds
-99f45587ba5,2020-05-03,CIS,iPhone,SenseAds
9-adc_f94-f1,2020-05-03,Australia,iPhone,GameAds
0b_752f--b2-,2020-05-03,North America,iPhone,GameAds
bc1adb_5_5-3,2020-05-03,CN,iPhone,SenseAds
c_f3111a93c9,2020-05-03,Europe,iPhone,SenseAds
28452bc1b75a,2020-05-03,CIS,iPhone,SenseAds
03f1dccf-0bd,2020-05-03,Europe,iPhone,SenseAds
f1_bc8f53580,2020-05-03,CIS,iPhone,GameAds
-738b4d6b-__,2020-05-03,CIS,iPhone,GameAds
f9fa4c59___c,2020-05-03,CN,iPhone,GameAds
96df808a_-fa,2020-05-03,CN,iPhone,GameAds
0c6707a02c68,2020-05-03,South America,iPhone,GameAds
7-0f26_0a305,2020-05-03,North America,iPhone,GameAds
30b21cdf0fbc,2020-05-03,Africa,iPhone,GameAds
8_65f8ca402b,2020-05-03,North America,iPhone,GameAds
c4888c66_a41,2020-05-03,North America,iPhone,GameAds
36bbd295bb53,2020-05-03,North America,iPhone,GameAds
a4cb78813b8_,2020-05-03,SEA,iPhone,GameAds
66b7121db1b4,2020-05-03,Europe,iPhone,GameAds
0a2cd_2fdc52,2020-05-03,North America,iPhone,GameAds
b4f1d-_-d8-8,2020-05-03,North America,iPhone,GameAds
_8bb99458ad6,2020-05-03,CN,iPhone,GameAds
_-8a3ac_-3fd,2020-05-03,CN,iPhone,GameAds
867_c4b6a3a7,2020-05-03,Africa,iPhone,GameAds
840b-30_3444,2020-05-03,Europe,iPhone,GameAds
9f788_46306f,2020-05-03,South America,iPhone,GameAds
b8b0686_b-08,2020-05-03,Europe,iPhone,GameAds
af6d57595863,2020-05-03,Europe,iPhone,GameAds
adbabd577b55,2020-05-03,South America,iPhone,GameAds
442_591_20_0,2020-05-03,CIS,iPhone,GameAds
_da6a76ba30d,2020-05-03,North America,iPhone,GameAds
751f83782354,2020-05-03,North America,iPhone,GameAds
56039_a4f2c1,2020-05-03,North America,iPhone,GameAds
58-b6460b18f,2020-05-03,Europe,iPhone,GameAds
ba50494fc179,2020-05-03,Europe,iPhone,GameAds
27b60cb_70-c,2020-05-03,CIS,iPhone,GameAds
961dd_3499f3,2020-05-03,SEA,iPhone,GameAds
2755d9a4b0bc,2020-05-03,CIS,iPhone,GameAds
d47577_1365a,2020-05-03,North America,iPhone,GameAds
cdf9-3b65706,2020-05-03,Australia,iPhone,GameAds
908_8d8-b6-5,2020-05-03,CIS,iPhone,GameAds
02bd850094d7,2020-05-03,North America,iPhone,SenseAds
-f7a2-ff5d11,2020-05-03,Europe,iPhone,GameAds
947_8286_47b,2020-05-03,North America,iPhone,GameAds
2_6b32fbfa7_,2020-05-03,North America,iPhone,GameAds
78-a99fc0d__,2020-05-03,North America,iPhone,GameAds
94017d1dd91a,2020-05-03,Australia,iPhone,SenseAds
470155416c-a,2020-05-03,North America,iPhone,GameAds
9-714_a98d7f,2020-05-03,Europe,iPhone,GameAds
71c708_ddcd4,2020-05-03,South America,iPhone,GameAds
d2b96_980411,2020-05-03,North America,iPhone,SenseAds
9-bc4---3552,2020-05-03,Europe,iPhone,GameAds
84fca44f06f4,2020-05-03,North America,iPhone,GameAds
-45b6a93357a,2020-05-03,CN,iPhone,GameAds
3__a30221-7f,2020-05-03,SEA,iPhone,GameAds
4f844ccd1098,2020-05-03,North America,iPhone,SenseAds
5612c207_b50,2020-05-03,Europe,iPhone,GameAds
_fa832335c3d,2020-05-03,Africa,iPhone,SenseAds
905b5b_acf5c,2020-05-03,CN,iPhone,GameAds
bd9533433ab3,2020-05-03,Europe,iPhone,GameAds
12dc693cd700,2020-05-03,Australia,iPhone,GameAds
41_21a3dc2ab,2020-05-03,Europe,iPhone,GameAds
c7_95b0f8c65,2020-05-03,North America,iPhone,GameAds
0-79d5a4_3_-,2020-05-03,North America,iPhone,SenseAds
bdf9cb_75810,2020-05-03,CN,iPhone,GameAds
b6-64_bf1a86,2020-05-03,CN,iPhone,GameAds
d147a22089cb,2020-05-03,SEA,iPhone,GameAds
ac32a16--fbd,2020-05-03,CIS,iPhone,GameAds
3_7cbd5f7-c6,2020-05-03,North America,iPhone,SenseAds
-b53ab6a423a,2020-05-03,Europe,iPhone,GameAds
46288f58-787,2020-05-03,Europe,iPhone,GameAds
6_4429_300_0,2020-05-03,North America,iPhone,SenseAds
41013bc5_6f0,2020-05-03,North America,iPhone,GameAds
dc94f4c60cc6,2020-05-03,Europe,iPhone,GameAds
395b39__98-c,2020-05-03,North America,iPhone,GameAds
739f2_f7-da0,2020-05-03,North America,iPhone,GameAds
_84-b1a65fc1,2020-05-03,North America,iPhone,SenseAds
6b-560714-fb,2020-05-03,CIS,iPhone,GameAds
80934326-6-7,2020-05-03,South America,iPhone,SenseAds
54a17d4b2db8,2020-05-03,Europe,iPhone,SenseAds
dc387adb5873,2020-05-03,CN,iPhone,GameAds
4029b0480058,2020-05-03,CN,iPhone,SenseAds
7945744b47c5,2020-05-03,North America,iPhone,GameAds
a05_c25c_52c,2020-05-03,SEA,iPhone,SenseAds
c1f66-c4bf5a,2020-05-03,Europe,iPhone,GameAds
16-_a96cc710,2020-05-03,Europe,iPhone,SenseAds
9f63d74001d0,2020-05-03,Europe,iPhone,GameAds
33ca8c66dc12,2020-05-03,South America,iPhone,GameAds
aa3d90facb4b,2020-05-03,North America,iPhone,GameAds
766_da1a-f76,2020-05-03,CIS,iPhone,SenseAds
ba-9054-3a5a,2020-05-03,CIS,iPhone,GameAds
8f5177f6_53c,2020-05-03,CN,iPhone,SenseAds
aa8f7bcac78-,2020-05-03,North America,iPhone,GameAds
8274543ab58f,2020-05-03,CN,iPhone,GameAds
4-_90f7caa3d,2020-05-03,North America,iPhone,SenseAds
69afd69_8f07,2020-05-03,SEA,iPhone,GameAds
87_7_8a7d66_,2020-05-03,North America,iPhone,GameAds
490a32964977,2020-05-03,North America,iPhone,GameAds
30--05bb9321,2020-05-03,North America,iPhone,GameAds
c05b7-__182a,2020-05-03,North America,iPhone,SenseAds
0389faca04-_,2020-05-03,North America,iPhone,GameAds
546d76b36-c1,2020-05-03,Australia,iPhone,SenseAds
1a-95f_5182-,2020-05-03,CN,iPhone,GameAds
b38a27037df_,2020-05-03,South America,iPhone,GameAds
3617_b_02270,2020-05-03,SEA,iPhone,GameAds
8548_d40f-0c,2020-05-03,Europe,iPhone,GameAds
1f_480-9033_,2020-05-03,North America,iPhone,SenseAds
5f1f70-37-7_,2020-05-03,North America,iPhone,GameAds
53c-b1a280_9,2020-05-03,Africa,iPhone,GameAds
160ab-_4-_9f,2020-05-03,North America,iPhone,GameAds
dc78f3a90-1-,2020-05-03,CIS,iPhone,SenseAds
91f7_9c-8d40,2020-05-03,Europe,iPhone,GameAds
199b1b-08557,2020-05-03,North America,iPhone,SenseAds
047-a0f2da5_,2020-05-03,SEA,iPhone,GameAds
f74f04a2b5c4,2020-05-03,North America,iPhone,GameAds
-f-_92b5b2bc,2020-05-03,Europe,iPhone,GameAds
9aa618351951,2020-05-03,Europe,iPhone,SenseAds
a048-2ab-84a,2020-05-03,North America,iPhone,GameAds
b18_4dac6bdc,2020-05-03,Europe,iPhone,GameAds
2d7-49_d2a_-,2020-05-03,Europe,iPhone,GameAds
-a-b630264cb,2020-05-03,North America,iPhone,GameAds
3fda7b1839a0,2020-05-03,CIS,iPhone,GameAds
-c99d8bf91-f,2020-05-03,North America,iPhone,SenseAds
f663a-a1a5c4,2020-05-03,North America,iPhone,GameAds
6db41a08a0d6,2020-05-03,North America,iPhone,GameAds
d5-c44_f56a-,2020-05-03,SEA,iPhone,SenseAds
59_48dbb1-1c,2020-05-03,Europe,iPhone,GameAds
5c251982c86f,2020-05-03,CN,iPhone,GameAds
855dc587ca7f,2020-05-03,Europe,iPhone,GameAds
b1666da43824,2020-05-03,Europe,iPhone,GameAds
df5c9283__bb,2020-05-03,Europe,iPhone,GameAds
caa_6f6_b8_-,2020-05-03,CN,iPhone,GameAds
20--56_8a4dd,2020-05-03,CIS,iPhone,GameAds
1_1bb4cdfc68,2020-05-03,Europe,iPhone,GameAds
bd3ad_b2660-,2020-05-03,North America,iPhone,GameAds
_291d757f-0_,2020-05-03,SEA,iPhone,GameAds
-df568c2698b,2020-05-03,SEA,iPhone,GameAds
1a54b024-871,2020-05-03,South America,iPhone,SenseAds
c-bbd6f75cdc,2020-05-03,Europe,iPhone,GameAds
8---f88d2f4-,2020-05-03,North America,iPhone,GameAds
5-f455_-a85a,2020-05-03,North America,iPhone,SenseAds
29__104c9750,2020-05-03,Australia,iPhone,SenseAds
1359945674ba,2020-05-03,North America,iPhone,SenseAds
d7db1__03d85,2020-05-03,South America,iPhone,GameAds
_1a6a-4cb0d6,2020-05-03,Europe,iPhone,GameAds
b9ca63fc61b7,2020-05-03,North America,iPhone,GameAds
-1-91b-4-__c,2020-05-03,Europe,iPhone,GameAds
c7_1ba114cd8,2020-05-03,North America,iPhone,GameAds
d29d25a75483,2020-05-03,North America,iPhone,GameAds
ff9b016-9_d4,2020-05-03,North America,iPhone,GameAds
_9836fff-0b2,2020-05-03,Europe,iPhone,SenseAds
0b73-859439-,2020-05-03,CIS,iPhone,GameAds
7b-f5b62c258,2020-05-03,South America,iPhone,GameAds
b_--b28ff64c,2020-05-03,CIS,iPhone,GameAds
8_0d04b_7903,2020-05-03,North America,iPhone,SenseAds
88a8f6-4517f,2020-05-03,Europe,iPhone,GameAds
a_31dc6a5-9b,2020-05-03,Europe,iPhone,GameAds
2-c858812336,2020-05-03,CN,iPhone,GameAds
d85883db94c5,2020-05-03,North America,iPhone,GameAds
3c86bdf3f84-,2020-05-03,North America,iPhone,GameAds
1-14--81-bca,2020-05-03,CIS,iPhone,GameAds
63c995f-fc12,2020-05-03,North America,iPhone,SenseAds
130533f2b1c0,2020-05-03,North America,iPhone,GameAds
91b6018a3b_3,2020-05-03,North America,iPhone,GameAds
8c61941f-a5-,2020-05-03,Europe,iPhone,GameAds
1_23c3d2__08,2020-05-03,North America,iPhone,GameAds
0780878-3c5_,2020-05-03,Europe,iPhone,GameAds
3f7674461c7a,2020-05-03,North America,iPhone,GameAds
9f00d59aba6c,2020-05-03,Europe,iPhone,GameAds
94_a63dc_55c,2020-05-03,North America,iPhone,GameAds
-a3f1c69d9_7,2020-05-03,SEA,iPhone,SenseAds
b5fc9cbda841,2020-05-03,North America,iPhone,GameAds
05723-7-61c8,2020-05-03,South America,iPhone,GameAds
63785160cd-_,2020-05-03,SEA,iPhone,GameAds
bf08915f4a53,2020-05-03,North America,iPhone,SenseAds
-75c64df-516,2020-05-03,SEA,iPhone,GameAds
b859d1526-7b,2020-05-03,North America,iPhone,GameAds
3a_097c78b04,2020-05-03,North America,iPhone,GameAds
d3ca1334b172,2020-05-03,CN,iPhone,SenseAds
2cb_c7-f3b00,2020-05-03,Australia,iPhone,SenseAds
b-b3-3_04d-4,2020-05-03,South America,iPhone,GameAds
354d_233-889,2020-05-03,North America,iPhone,GameAds
b2_052f2f322,2020-05-03,Europe,iPhone,GameAds
387f53b3_c-8,2020-05-03,Europe,iPhone,GameAds
f78bc44_22c1,2020-05-03,South America,iPhone,GameAds
8ab7-f986b13,2020-05-03,Europe,iPhone,GameAds
b30c628d7535,2020-05-03,CIS,iPhone,GameAds
4b7-11181f04,2020-05-03,CIS,iPhone,SenseAds
_71992024483,2020-05-03,Europe,iPhone,GameAds
791-7c5b6aa0,2020-05-03,North America,iPhone,SenseAds
0083691b8043,2020-05-03,SEA,iPhone,GameAds
_b_3a0c21f1f,2020-05-03,CIS,iPhone,GameAds
f0747dc36575,2020-05-03,Europe,iPhone,SenseAds
ba13f_5-6b4f,2020-05-03,North America,iPhone,GameAds
a7a207c90dfb,2020-05-03,Australia,iPhone,GameAds
ff3d7b7ad726,2020-05-03,North America,iPhone,GameAds
db74dc_7220d,2020-05-03,SEA,iPhone,GameAds
40d_770bbc1-,2020-05-03,Europe,iPhone,GameAds
1-82a2-26f15,2020-05-03,South America,iPhone,GameAds
_6b5f0b118d_,2020-05-03,North America,iPhone,GameAds
77dd143138f1,2020-05-03,Australia,iPhone,GameAds
fff4611-846b,2020-05-03,CN,iPhone,GameAds
515-8922503d,2020-05-03,South America,iPhone,GameAds
1b9c8691919d,2020-05-03,Europe,iPhone,GameAds
6277d4d773-1,2020-05-03,North America,iPhone,GameAds
0524d-f629d6,2020-05-03,North America,iPhone,SenseAds
568a5a4b7c1c,2020-05-03,CIS,iPhone,GameAds
7d9d7443-21b,2020-05-03,North America,iPhone,GameAds
c1f838b9b51d,2020-05-03,SEA,iPhone,GameAds
5249_98b6510,2020-05-03,CN,iPhone,GameAds
3-8-a4859888,2020-05-03,North America,iPhone,GameAds
8cd92b55f7-a,2020-05-03,CIS,iPhone,SenseAds
-98-db67b9f-,2020-05-03,Europe,iPhone,GameAds
b-0ac5370-87,2020-05-03,Europe,iPhone,GameAds
1b_812ca3ba2,2020-05-03,North America,iPhone,GameAds
b-c401002d78,2020-05-03,CIS,iPhone,GameAds
650db9b59_da,2020-05-03,North America,iPhone,SenseAds
93a_-f118_1f,2020-05-03,Europe,iPhone,GameAds
6b7a3dc_f79c,2020-05-03,North America,iPhone,GameAds
fc04a6f4411a,2020-05-03,SEA,iPhone,GameAds
f29f4_5f-d53,2020-05-03,CIS,iPhone,GameAds
9_75b6c61507,2020-05-03,CIS,iPhone,GameAds
474c7c371a_b,2020-05-03,CIS,iPhone,GameAds
977479784f85,2020-05-03,SEA,iPhone,GameAds
6f573-6a43a7,2020-05-03,Europe,iPhone,GameAds
84_08d3-63d1,2020-05-03,South America,iPhone,GameAds
367bc4d73b9-,2020-05-03,Europe,iPhone,GameAds
d_3-d_da-cf6,2020-05-03,Europe,iPhone,GameAds
90a3a48dd_2d,2020-05-03,South America,iPhone,GameAds
2f_b11d4-748,2020-05-03,Australia,iPhone,SenseAds
d3d8a78dc0b3,2020-05-03,SEA,iPhone,GameAds
b1--741411bf,2020-05-03,SEA,iPhone,SenseAds
2980c4b3f-25,2020-05-03,North America,iPhone,GameAds
f9a664f_0960,2020-05-03,CIS,iPhone,GameAds
3_07c32082fa,2020-05-03,Europe,iPhone,GameAds
640c2c6f70_4,2020-05-03,SEA,iPhone,GameAds
66b-a59-05d8,2020-05-03,South America,iPhone,GameAds
d787-c94b146,2020-05-03,North America,iPhone,GameAds
b_a0_5503340,2020-05-03,North America,iPhone,GameAds
